,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
990,할아버지공장,서울특별시 성동구 성수이로7가길 9,카페 / 디저트,만원 미만,37,3.4
991,카페성수,서울특별시 성동구 서울숲4길 13,카페 / 디저트,만원 미만,36,3.4
992,Scene,서울특별시 성동구 연무장5길 20,카페 / 디저트,만원 미만,24,3.4
993,띵똥와플,서울특별시 성동구 마조로1길 32,카페 / 디저트,만원 미만,46,3.4
994,Time After Time,서울특별시 성동구 연무장길 28-16,카페 / 디저트,만원 미만,13,3.4
995,유월커피,서울특별시 성동구 서울숲4길 16 성수야드 2F,카페 / 디저트,만원 미만,6,3.4
996,텅플래닛,서울특별시 성동구 성수이로 82 2F,카페 / 디저트,만원 미만,14,3.3
997,eert,서울특별시 성동구 서울숲2길 19-17 1F,카페 / 디저트,만원 미만,18,3.3
998,카페타치,서울특별시 성동구 서울숲4길 15 1F,카페 / 디저트,만원 미만,18,3.3
999,천상가옥,서울특별시 성동구 성수이로14길 14,카페 / 디저트,만원 미만,17,3.3
1000,루프,서울특별시 성동구 연무장5길 9-13 1F,카페 / 디저트,만원 미만,9,3.3
1001,오거트,서울특별시 성동구 상원6나길 10 101호,카페 / 디저트,만원 미만,5,3.3
1002,빅토리아베이커리,서울특별시 성동구 서울숲2길 18-7,카페 / 디저트,만원 미만,20,3.2
1003,글로우,서울특별시 성동구 아차산로9길 20,카페 / 디저트,만원 미만,13,3.2
1004,뜨아아아커피집,서울특별시 성동구 고산자로12길 1-1,카페 / 디저트,만원 미만,8,3.2
1005,구욱희씨,서울특별시 성동구 서울숲4길 12-22,카페 / 디저트,만원 미만,10,3.2
1006,마크69,서울특별시 성동구 서울숲길 24,카페 / 디저트,만원 미만,8,3.2
1007,에롤파,서울특별시 성동구 둘레7길 15 1F,카페 / 디저트,만원 미만,11,3.1
1008,보난자베이커리,서울특별시 성동구 왕십리로5길 9-2 1F,베이커리,만원 미만,16,3.1
1009,어라운드데이,서울특별시 성동구 서울숲2길 24-1,카페 / 디저트,만원 미만,9,3.1
1010,봇봇봇,서울특별시 성동구 아차산로9길 8,카페 / 디저트,만원 미만,13,3.0
1011,써니브레드,서울특별시 성동구 서울숲2길 24-8,베이커리,만원 미만,10,2.9
1012,코스모스상점,서울특별시 성동구 성수이로7길 27 서울숲코오롱디지털타워2차 106호,카페 / 디저트,만원 미만,10,
1013,쿠소이,서울특별시 성동구 한림말길 33,카페 / 디저트,만원 미만,5,
1014,스윗스튜디오달디,서울특별시 성동구 한림말길 31 305호,카페 / 디저트,만원 미만,5,
1015,무화당키친,서울특별시 성동구 왕십리로 63 언더스탠드에비뉴 C동 19호,카페 / 디저트,만원 미만,4,
1016,앵무새루이스,서울특별시 성동구 성덕정길 78 3F,카페 / 디저트,만원 미만,3,
1017,Haru & One day,서울특별시 성동구 아차산로 92 광명빌딩 1F,카페 / 디저트,만원 미만,6,
1018,El Patio,서울특별시 성동구 연무장길 10-5,카페 / 디저트,만원 미만,3,
1019,나인헤르츠,서울특별시 성동구 왕십리로 285,카페 / 디저트,만원 미만,6,
1020,에젤커피,서울특별시 성동구 성수이로 127 보문127빌딩 1F,카페 / 디저트,만원 미만,4,
1021,오설록티하우스,서울특별시 성동구 아차산로11길 7 2F,카페 / 디저트,만원 미만,6,
1022,비가나,서울특별시 성동구 송정길 22,카페 / 디저트,만원 미만,1,
1023,블랑제리새벽,서울특별시 성동구 고산자로2길 67 서울숲리버뷰자이아파트 상가 1F 1103호,베이커리,만원 미만,3,
