,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점
235,매화,서울특별시 마포구 성미산로 192,정통 중식 / 일반 중식,만원 미만,9,3.7
236,동보성,서울특별시 마포구 양화로19길 16,정통 중식 / 일반 중식,만원 미만,8,3.5
237,향미,서울특별시 마포구 성미산로 193,정통 중식 / 일반 중식,만원 미만,49,3.4
238,월량관,서울특별시 마포구 동교로46길 10 1F,딤섬 / 만두,만원 미만,15,3.4
239,홍화마라탕,서울특별시 마포구 양화로19길 2,기타 중식,만원 미만,4,
240,류,서울특별시 마포구 동교로 271 영광빌딩,정통 중식 / 일반 중식,만원 미만,8,
241,연교,서울특별시 마포구 동교로 252  1F,딤섬 / 만두,만원 미만,2,
242,조원,서울특별시 마포구 성미산로 151 1F,정통 중식 / 일반 중식,만원 미만,5,
243,디이롱,서울특별시 마포구 동교로30길 17 1F,딤섬 / 만두,만원 미만,5,
244,홍대교동짬뽕,서울특별시 마포구 월드컵북로 42,정통 중식 / 일반 중식,만원 미만,3,
245,리춘시장,서울특별시 마포구 동교로 217 1F,퓨전 중식,만원 미만,2,
246,이가탕수6,서울특별시 마포구 양화로23길 20,정통 중식 / 일반 중식,만원 미만,3,
247,가미,서울특별시 마포구 성미산로 193,정통 중식 / 일반 중식,만원 미만,1,
248,상해소흘,서울특별시 마포구 동교로 272,정통 중식 / 일반 중식,만원-2만원,31,4.4
249,연교,서울특별시 마포구 연희로1길 65,딤섬 / 만두,만원-2만원,25,4.3
250,하하,서울특별시 마포구 동교로 263,기타 중식,만원-2만원,130,4.1
251,서대문양꼬치,서울특별시 마포구 동교로 249 2F,기타 중식,만원-2만원,25,4.0
252,송가,서울특별시 마포구 성미산로 197,정통 중식 / 일반 중식,만원-2만원,11,3.7
253,미미램양꼬치,서울특별시 마포구 성미산로 196,기타 중식,만원-2만원,6,3.6
254,진가,서울특별시 마포구 동교로34길 12 2F,기타 중식,만원-2만원,11,
255,삼국지,서울특별시 마포구 동교로 233 2F,기타 중식,만원-2만원,8,
256,천리향양꼬치,서울특별시 마포구 성미산로 190,기타 중식,만원-2만원,6,
257,홍콩대패당,서울특별시 마포구 양화로23길 10-8 2F,기타 중식,만원-2만원,4,
258,마라양꼬치,서울특별시 마포구 양화로19길 22-8,기타 중식,만원-2만원,5,
259,따씽,서울특별시 마포구 성미산로 190-4,정통 중식 / 일반 중식,만원-2만원,2,
260,원숭이반점,서울특별시 마포구 연남로1길 37 호산나빌 101호,퓨전 중식,만원-2만원,4,
261,탕화쿵푸,서울특별시 마포구 양화로23길 40 2F,기타 중식,만원-2만원,5,
262,낭만반점,서울특별시 마포구 동교로 266-6,정통 중식 / 일반 중식,만원-2만원,1,
263,욜로양꼬치,서울특별시 마포구 동교로 248,기타 중식,만원-2만원,2,
264,중화복춘,서울특별시 마포구 동교로 220-7,정통 중식 / 일반 중식,2만원-3만원,20,4.3
265,라무진,서울특별시 마포구 동교로36길 3,기타 중식,2만원-3만원,6,3.9
266,사천리훠궈,서울특별시 마포구 동교로 210 1F,기타 중식,2만원-3만원,4,
267,몽중식,서울특별시 마포구 동교로 257 2F,정통 중식 / 일반 중식,4만원 이상,10,4.3
268,개화연,서울특별시 마포구 동교로46길 24-4 1F,퓨전 중식,4만원 이상,4,
269,제스티살룬,서울특별시 마포구 연희로 31 연남빌딩 B1,브런치 / 버거 / 샌드위치,만원 미만,40,4.6
270,해피버거데이,서울특별시 마포구 동교로38길 14 B1,브런치 / 버거 / 샌드위치,만원 미만,10,4.0
271,버바나,서울특별시 마포구 월드컵북로6길 88,퓨전 양식,만원 미만,22,4.0
272,이석덕생면파스타,서울특별시 마포구 동교로51길 111,기타 양식,만원 미만,6,3.9
