,가게이름,가게 주소,음식 종류,가격 범위,리뷰개수,평점,lat,lng
186,라멘81번옥,서울특별시 용산구 대사관로34길 74,라멘 / 소바 / 우동,만원 미만,5,,37.5300817,127.0064722
187,독라멘,서울특별시 용산구 이태원로27가길 54-6,라멘 / 소바 / 우동,만원 미만,4,,37.5351656,126.9921391
188,엔소쿠,서울특별시 용산구 이태원로54길 8 1F,회 / 스시,만원 미만,1,,37.5377644,127.0018261
189,하타나카라멘,서울특별시 용산구 이태원로 230-1,라멘 / 소바 / 우동,만원 미만,5,,37.5354781,126.9993244
190,닌자라멘,서울특별시 용산구 녹사평대로 246 1F,라멘 / 소바 / 우동,만원 미만,1,,37.5395859,126.9874867
191,나무아래,서울특별시 용산구 우사단로 10,까스 요리,만원 미만,1,,37.5311434,126.9968049
192,온센 고메이494,서울특별시 용산구 한남대로 91 117동 B2,돈부리 / 일본 카레 / 벤토,만원 미만,1,,37.5350285,127.0027418
193,라신반,서울특별시 용산구 이태원로54길 62-4,이자카야 / 오뎅 / 꼬치,만원-2만원,19,4.4,37.53559,127.0008458
194,한냄비,서울특별시 용산구 대사관로30길 17,기타 일식,만원-2만원,58,4.3,37.5324418,127.0056444
195,고우,서울특별시 용산구 이태원로27가길 45,이자카야 / 오뎅 / 꼬치,만원-2만원,31,4.1,37.5348391,126.9927421
196,토리아에즈,서울특별시 용산구 녹사평대로 236,이자카야 / 오뎅 / 꼬치,만원-2만원,9,4.0,37.5386913,126.9871819
197,성광대도,서울특별시 용산구 신흥로 63 1F,이자카야 / 오뎅 / 꼬치,만원-2만원,13,3.9,37.5438919,126.9869464
198,오복수산,서울특별시 용산구 이태원로54길 26,돈부리 / 일본 카레 / 벤토,만원-2만원,40,3.8,37.5371902,127.0019051
199,미도리야,서울특별시 용산구 이태원로26길 19,이자카야 / 오뎅 / 꼬치,만원-2만원,17,3.6,37.5335836,126.9935476
200,기다스시,서울특별시 용산구 이태원로 230,회 / 스시,만원-2만원,53,3.2,37.5354397,126.9992638
201,이쯔모,서울특별시 용산구 독서당로 80,정통 일식 / 일반 일식,만원-2만원,8,,37.5339758,127.0094529
202,산카레,서울특별시 용산구 이태원로54길 58-5,돈부리 / 일본 카레 / 벤토,만원-2만원,5,,37.5356737,127.0008289
203,함선생카이센동,서울특별시 용산구 회나무로 30-1 1F,돈부리 / 일본 카레 / 벤토,만원-2만원,5,,37.5394606,126.9900095
204,천상,서울특별시 용산구 이태원로 227 1F,이자카야 / 오뎅 / 꼬치,만원-2만원,10,,37.5355974,126.9988408
205,엔스시,서울특별시 용산구 대사관로 48,회 / 스시,만원-2만원,10,,37.5333159,127.0034163
206,마음과마음,서울특별시 용산구 대사관로30길 11-5,정통 일식 / 일반 일식,만원-2만원,7,,37.5326535,127.0057547
207,쿠마노카츠,서울특별시 용산구 장문로 83-1 1F,정통 일식 / 일반 일식,만원-2만원,2,,37.52616099999999,126.9989782
208,김춘배연어,서울특별시 용산구 이태원로27가길 45,이자카야 / 오뎅 / 꼬치,만원-2만원,2,,37.5348391,126.9927421
209,돈이찌,서울특별시 용산구 한남대로 91 나인원한남 고메이494 마켓존 푸드코트 B2,돈부리 / 일본 카레 / 벤토,만원-2만원,5,,37.5363276,127.0034928
210,키라키라이자카야,서울특별시 용산구 회나무로 9,이자카야 / 오뎅 / 꼬치,만원-2만원,1,,37.5386726,126.987843
211,미즈호노아카마루,서울특별시 용산구 한남대로 91 나인원한남 고메이494 마켓존 푸드코트 B2,까스 요리,만원-2만원,3,,37.5363276,127.0034928
212,코코로야,서울특별시 용산구 대사관로24길 15,정통 일식 / 일반 일식,만원-2만원,1,,37.5328748,127.0049621
213,한남오뎅,서울특별시 용산구 대사관로 69 2-3F,이자카야 / 오뎅 / 꼬치,만원-2만원,1,,37.5333347,127.0058543
214,쿠로이야,서울특별시 용산구 이태원로16길 14-4,이자카야 / 오뎅 / 꼬치,2만원-3만원,11,4.4,37.5334835,126.991002
215,야키니쿠소문,서울특별시 용산구 장문로 85 1F,기타 일식,2만원-3만원,7,4.3,37.5261414,126.9991029
216,토키바야마,서울특별시 용산구 녹사평대로40다길 2 그린빌라트 201호,정통 일식 / 일반 일식,2만원-3만원,6,4.3,37.5349168,126.9884391
217,교양식사,서울특별시 용산구 이태원로 238,정통 일식 / 일반 일식,2만원-3만원,27,4.1,37.5359248,126.999943
218,고다이,서울특별시 용산구 한남대로18길 28 1F,기타 일식,2만원-3만원,6,4.1,37.534573,127.0087808
219,문타로,서울특별시 용산구 이태원로 230-1,이자카야 / 오뎅 / 꼬치,2만원-3만원,15,3.9,37.5354781,126.9993244
220,갓포무샤,서울특별시 용산구 한남대로20길 61,이자카야 / 오뎅 / 꼬치,2만원-3만원,9,3.9,37.5349157,127.0102223
221,호박식당,서울특별시 용산구 한남대로21길 18 1F,기타 일식,2만원-3만원,31,3.7,37.5340129,127.0061474
